Title_ID,Title,Type,Category,Date_Added,Rating,Description
tid4185,Katt Williams: Live,Movie,Stand-Up Comedy,2018-07-19,NR,"Outspoken comedian Katt Williams pokes fun at a variety of topics, including sex, relationships, parenthood and trying to make it as an entertainer."
tid4186,Kaviyude Osyath,Movie,"Dramas, International Movies",2018-07-01,TV-14,"When a late poet leaves behind his property to a young man, the man's brother suspects the poet may have been more than just a family friend."
tid4187,Kay Dyache Bola,Movie,"Comedies, Dramas, International Movies",2018-01-01,TV-14,"Wrongfully accused of murder, two students' last hope lies with their defense attorney, an inexperienced bumbler who's never even tried a case."
tid4188,Ken Burns: The Civil War,TV Show,Docuseries,2017-02-22,TV-14,"Ken Burns's documentary depicts the action of famous Civil War battles, and relates the stories of soldiers, generals and a beleaguered president."
tid4189,Kevin Hart: Laugh at My Pain,Movie,Stand-Up Comedy,2018-10-01,R,"Sometimes edgy and always hilarious, comedian Kevin Hart shines in this theatrical version of his record-breaking 2011 live tour."
tid4190,Kevin Hart: Let Me Explain,Movie,Stand-Up Comedy,2018-07-13,R,"Philadelphia funnyman Kevin Hart takes the stage in front of a sold-out crowd at Madison Square Garden, part of his hit ""Let Me Explain"" world tour."
tid4191,Kevin Hart: Seriously Funny,Movie,Stand-Up Comedy,2018-10-01,TV-MA,"With his unique hip-hop style delivery, African American stand-up comedian Kevin Hart expounds on life at a sold-out concert performance."
tid4192,Kevyn Aucoin: Beauty & the Beast in Me,Movie,"Documentaries, LGBTQ Movies",2019-01-01,TV-MA,Makeup artist Kevyn Aucoin worked with top supermodels in the 1980s and 1990s. Personal videos merged with interviews provide a peek into his life.
tid4193,Khalnayak,Movie,"Action & Adventure, Dramas, International Movies",2018-03-01,TV-14,A prison guard goes undercover as a dancer to try and recapture an escaped criminal and restore her police inspector boyfriend's reputation.
tid4194,Khosla Ka Ghosla,Movie,"Comedies, Dramas, International Movies",2018-08-02,TV-14,A cranky control freak must rely on his comically dysfunctional family to pull off a scam on a greedy land shark who's stolen his prized property.
tid4195,Khubsoorat,Movie,"Classic Movies, Comedies, Dramas",2019-12-31,TV-PG,A strict matriarch's regimented household is upended by the arrival of a spunky relative who challenges the rules.
tid4196,Khushi,Movie,"Comedies, International Movies, Music & Musicals",2018-03-01,TV-14,"While playing matchmaker to a pair of their friends, two young university students begin developing feelings for each other."
tid4197,Kia and Cosmos,Movie,"Dramas, Independent Movies, International Movies",2019-05-01,TV-14,A 15-year-old girl with autism attempts to write a mystery novel based on her hunt for the killer of a neighborhood cat.
tid4198,Kickboxer: Retaliation,Movie,Action & Adventure,2018-04-26,R,"Sloan's vow to never return to Thailand is cut short when he's kidnapped and taken to a Thai prison, where he's forced to fight a 400-pound brute."
tid4199,Kickboxer: Vengeance,Movie,Action & Adventure,2016-12-08,TV-MA,"After a skilled fighter falls in the ring, his younger brother emerges from the shadows to train and get revenge against a brutal champion."
tid4200,Kicking and Screaming,Movie,"Comedies, Independent Movies, Romantic Movies",2019-11-04,R,"After graduating, four college roomies – petrified by the prospect of facing ""real life"" – reluctantly step into adulthood in this ensemble comedy."
tid4201,Kid Kulafu,Movie,"Dramas, International Movies, Sports Movies",2019-03-04,TV-14,"Growing up in poverty and political turmoil, he found his way out in the ring. The early years of world-famous boxer Manny Pacquiao unfolds in this biopic."
tid4202,Kidnapping Mr. Heineken,Movie,"Action & Adventure, Dramas, International Movies",2017-09-08,R,"When beer magnate Alfred ""Freddy"" Heineken is kidnapped in 1983, his abductors make the largest ransom demand in history."
tid4203,Kill Bill: Vol. 1,Movie,Action & Adventure,2020-01-01,R,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle. But she lives – and plots her vengeance."
tid4204,Kill Bill: Vol. 2,Movie,Action & Adventure,2020-01-01,R,"The Bride has three left on her rampage list: Budd, Elle Driver and Bill himself. But when she arrives at Bill's house, she's in for a surprise."
tid4205,Kill Command,Movie,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2017-02-23,TV-MA,"On a remote island, elite soldiers discover their training exercise is actually an experimental death trap teeming with efficiently lethal robots."
tid4206,Kill Hitler! The Luck of the Devil,Movie,"Documentaries, International Movies",2019-05-01,TV-14,"From politicians to officers, many attempted to kill Hitler – and failed. This documentary delves into the details of how their plots unraveled."
tid4207,Kill Ratio,Movie,Action & Adventure,2017-02-17,TV-MA,"Posing as a telecom salesman at a business conference, a CIA agent fights to protect a fledgling Eastern European democracy from a military coup."
tid4208,Kill the Irishman,Movie,"Action & Adventure, Dramas, Independent Movies",2020-08-21,R,"This true crime tale charts the rise and fall of mobster Danny Greene, who faced down the Mafia to gain control of organized crime in 1970s Cleveland."
tid4209,Killer Klowns from Outer Space,Movie,"Comedies, Cult Movies, Horror Movies",2020-04-01,PG-13,"An alien band of killer clowns descends from the cosmos to harvest scores of small-town victims, cocooning their prey in cotton candy to eat later."
tid4210,Killers,Movie,"Action & Adventure, Comedies, Romantic Movies",2021-01-01,PG-13,"After a whirlwind romance, Jen and Spencer settle into married life — until Spencer's secret past as a hit man shakes up their suburban bliss."
tid4211,Kills on Wheels,Movie,"Action & Adventure, Dramas, International Movies",2018-03-15,TV-MA,"Two young men with disabilities befriend a hitman in a wheelchair and become his helpers, only to wind up in the crosshairs of a Serbian mobster."
tid4212,Kilo Two Bravo,Movie,"Dramas, Independent Movies, Thrillers",2019-03-01,R,"On patrol in Afghanistan, a British paratrooper unit unwittingly ventures into a dry riverbed that turns out to be littered with land mines."
tid4213,King Jack,Movie,"Dramas, Independent Movies",2016-07-01,NR,"Already coping with a bully, a mercurial older brother and summer school, 15-year-old Jack is saddled with his young cousin for an eventful weekend."
tid4214,King's Ransom,Movie,"Action & Adventure, Comedies",2019-11-01,PG-13,"A wealthy, despicable businessman comes to the realization that he may lose half his fortune to the obnoxious wife he's trying to divorce. So, he decides to arrange his own kidnapping in order to wipe himself out and claim poverty."
tid4215,Kingpin,Movie,"Comedies, Cult Movies, Sports Movies",2020-01-01,PG-13,"After a bowler loses his hand, his career takes a nosedive. That is, until he uncovers the next big thing: an Amish kid named Ishmael."
tid4216,Kings,Movie,Dramas,2018-10-29,R,A foster mom and her houseful of kids befriend a bitter neighbor after the Rodney King verdict is handed down in 1992 Los Angeles.
tid4217,Kis Kisko Pyaar Karoon,Movie,"Comedies, International Movies",2017-11-01,TV-PG,"A man's decision to marry three women, to keep them from committing suicide, complicates his relationship with his girlfriend."
tid4218,Kiss the Girls,Movie,Thrillers,2020-01-01,R,A forensic psychologist teams up with an escaped kidnapping victim to hunt down a serial killer who abducts and dominates strong-willed women.
tid4219,KL Zombi,Movie,"Comedies, Horror Movies, International Movies",2017-08-21,TV-14,A field hockey-playing pizza delivery boy finds himself transformed from slacker to zombie slayer during an outbreak of the undead in Kuala Lumpur.
tid4220,Knock Knock,Movie,"Horror Movies, Thrillers",2020-11-01,R,A devoted husband and father on his own for the weekend has his life turned inside out after giving shelter to two young women during a storm.
tid4221,Know Your Enemy - Japan,Movie,"Classic Movies, Documentaries",2017-03-31,TV-14,"Though culturally insensitive by modern standards, this propaganda film examines the history of Japan from the 16th century through the 1930s."
tid4222,Knowing,Movie,"Sci-Fi & Fantasy, Thrillers",2019-10-01,PG-13,An MIT astrophysics professor and his son unearth a string of numbers from a time capsule that seem to reveal a cataclysm that will wipe out humanity.
tid4223,Koko: The Gorilla Who Talks,Movie,Documentaries,2017-03-01,TV-G,"Witness the incredible, decades-long friendship between Koko the gorilla and Penny Patterson, who taught Koko to communicate via sign language."
tid4224,Kon-Tiki,Movie,"Action & Adventure, Dramas, International Movies",2019-04-26,PG-13,"With five loyal friends in tow, explorer Thor Heyerdahl sails a fragile balsa wood raft along an ancient path some 4,300 miles across the Pacific."
tid4225,Koshish,Movie,"International Movies, Romantic Movies",2019-12-31,TV-14,A speech and hearing-impaired couple persists through unforgiving obstacles to be accepted by society and live a life of dignity.
tid4226,Kraftidioten,Movie,"Comedies, International Movies, Thrillers",2017-01-05,TV-MA,"When he sets out to avenge his son's murder, mild-mannered snowplow driver Nils sparks a war between a Norwegian mobster and his Serbian rival."
tid4227,Krish Trish and Baltiboy: Face Your Fears,Movie,Children & Family Movies,2017-11-17,TV-Y7,"In three tales about fear, a baby elephant gets captured by a circus, two boys enter a haunted house and a parrot faces his fear of flying."
tid4228,Krisha,Movie,"Dramas, Independent Movies",2018-11-07,R,"After 10 years away from her family, Krisha returns for Thanksgiving, but bitter grudges and troubling addictions threaten to ruin the event."
tid4229,Kristy,Movie,Horror Movies,2015-10-31,NR,"Opting to stay on campus over the Thanksgiving holiday, coed Justine and a handful of friends find their break violently disrupted by a sadistic gang."
tid4230,Krystal,Movie,"Comedies, Dramas",2019-01-01,R,A kid with a heart condition falls for an ex-stripper with a lot of baggage and joins her Alcoholics Anonymous group to catch her attention.
tid4231,Kuldip Patwal: I Didn't Do It!,Movie,"Dramas, Independent Movies, International Movies",2019-12-31,TV-MA,"Accused of killing a politician, a local grocer’s fight to prove his innocence reveals his lifelong struggles with injustice leading up to the incident."
tid4232,Kung Fu Hustle,Movie,"Action & Adventure, Comedies, Cult Movies",2020-04-01,R,"Sing, a mobster in 1940s China, longs to be as cool as the formally clad Axe Gang, a band of killers who rule Hong Kong, but can only pretend."
tid4233,Kung Fu Magoo,Movie,"Children & Family Movies, Comedies",2018-08-01,TV-Y7,"Shortsighted curmudgeon Mr. Magoo and his young nephew, Justin, fight such nefarious foes as kung fu villains, robot spiders and teenage mutants."
tid4234,Kung Fu Panda: Holiday,Movie,"Children & Family Movies, Comedies",2012-12-01,TV-PG,"As preparations for the Winter Feast build, Po is caught between his obligations as the Dragon Warrior and his family holiday traditions."
tid4235,Kung Fu Yoga,Movie,"Action & Adventure, Comedies, International Movies",2017-10-06,TV-PG,Two mismatched archaeologists battle a team of vicious mercenaries in a race to discover an ancient Tibetan treasure of unimaginable worth.
tid4236,Kurt & Courtney,Movie,"Documentaries, Music & Musicals",2019-01-08,R,"This film charts Nirvana's Kurt Cobain's rise to fame, his drug-addled romance with Courtney Love and the conspiracy theories surrounding his death."
